KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001102001,T001102002,T001102003,T001102004,T001102005,T001102006,T001102007,T001102008,T001102009,T001102010,T001102011,T001102012,T001102013,T001102014,T001102015,T001102016,T001102017,T001102018,T001102019,T001102020,T001102021,T001102022,T001102023,T001102024,T001102025,T001102026,T001102027,T001102028,T001102029,T001102030,T001102031,T001102032,T001102033,T001102034,T001102035,T001102036,T001102037,T001102038,T001102039,T001102040,T001102041,T001102042,T001102043,T001102044,T001102045,T001102046,T001102047,T001102048,T001102049,T001102050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5240727632,2,5240727633,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727633,1,,5240727631;5240727632;5240727634,11,4,7,4,3,1,24,11,13,17,8,9,21,9,12,21,9,12,7,3,4,2,0,2,2,0,2,1,0,1,0,0,0,4,4,3,1,2,1,0,1,1,5,3,2,2,6,0,2,1
5240727634,2,5240727633,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727641,1,,5240727642,14,7,7,0,0,0,16,7,9,9,3,6,16,7,9,16,7,9,7,4,3,6,3,3,4,2,2,0,0,0,0,0,0,4,4,0,2,0,3,0,0,0,5,2,3,0,3,0,0,0
5240727642,2,5240727641,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727643,2,5240727644,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727644,1,,5240727643,9,4,5,4,2,2,13,5,8,7,3,4,12,5,7,12,5,7,6,2,4,4,1,3,2,0,2,0,0,0,0,0,0,3,3,3,0,1,1,0,0,1,3,2,1,1,4,0,3,0
5240727711,2,5240727721,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727712,2,5240727721,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727714,2,5240727721,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727721,1,,5240727711;5240727712;5240727714,10,6,4,1,0,1,20,10,10,12,6,6,19,9,10,18,8,10,8,4,4,4,1,3,1,0,1,0,0,0,0,0,0,5,5,4,1,0,1,1,1,0,4,2,2,0,6,0,3,1
5240727722,1,,5240727724,13,6,7,0,0,0,32,10,22,7,4,3,32,10,22,32,10,22,25,6,19,21,4,17,16,2,14,2,0,2,0,0,0,8,8,5,3,1,0,0,0,0,4,3,1,0,5,0,3,0
5240727724,2,5240727722,,19,4,15,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727731,2,5240727732,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727732,1,,5240727731;5240727743;5240727744,21,11,10,0,0,0,29,14,15,14,7,7,29,14,15,29,14,15,15,7,8,11,6,5,5,4,1,0,0,0,0,0,0,8,8,1,4,4,2,0,0,0,10,8,2,0,8,0,0,2
5240727733,1,,5240727734,12,8,4,2,2,0,18,8,10,8,4,4,18,8,10,18,8,10,10,4,6,3,0,3,1,0,1,0,0,0,0,0,0,5,5,4,2,2,0,0,1,0,5,3,2,0,7,0,3,0
5240727734,2,5240727733,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727743,2,5240727732,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727744,2,5240727732,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727812,0,,,13,6,7,2,1,1,11,5,6,6,3,3,11,5,6,11,5,6,5,2,3,4,1,3,4,1,3,0,0,0,0,0,0,6,6,4,1,0,0,0,0,1,2,1,1,0,5,0,4,0
5240727821,2,5240727823,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727822,1,,5240727824,30,15,15,2,1,1,34,18,16,16,9,7,34,18,16,34,18,16,18,9,9,4,1,3,2,0,2,1,0,1,1,0,1,18,18,12,7,2,1,0,0,0,10,10,0,1,14,0,8,4
5240727823,1,,5240727821,13,6,7,1,0,1,20,11,9,14,7,7,20,11,9,19,10,9,6,4,2,3,2,1,0,0,0,0,0,0,0,0,0,6,6,3,1,1,2,1,0,0,5,4,1,1,5,0,1,1
5240727824,2,5240727822,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727841,0,,,17,7,10,1,0,1,16,7,9,7,3,4,14,6,8,14,6,8,9,4,5,5,2,3,1,0,1,0,0,0,0,0,0,4,4,0,0,2,1,0,0,1,4,1,3,1,4,0,0,0
5240727842,1,,5240727843,41,17,24,3,2,1,45,19,26,22,10,12,44,18,26,43,18,25,23,9,14,15,5,10,7,2,5,2,1,1,0,0,0,13,13,2,2,4,2,3,0,1,12,3,9,0,13,0,2,1
5240727843,2,5240727842,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727844,0,,,26,12,14,0,0,0,26,12,14,10,5,5,26,12,14,24,12,12,16,7,9,7,2,5,1,0,1,1,0,1,0,0,0,11,11,5,1,3,1,0,1,0,6,4,2,0,11,0,5,1
5240727911,1,,5240727913,112,32,80,6,3,3,114,33,81,19,8,11,113,32,81,112,32,80,95,25,70,85,22,63,63,9,54,13,0,13,0,0,0,13,12,2,6,2,3,2,0,0,13,11,2,2,10,1,1,6
5240727912,0,,,23,14,9,2,1,1,21,13,8,13,7,6,21,13,8,20,12,8,8,6,2,5,3,2,1,1,0,0,0,0,0,0,0,11,11,4,4,1,2,0,0,0,7,6,1,0,7,0,3,1
5240727913,2,5240727911,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727921,1,,5240727922;5240727924,30,15,15,6,4,2,42,21,21,27,16,11,42,21,21,40,20,20,15,5,10,9,3,6,3,1,2,0,0,0,0,0,0,12,12,9,4,4,2,1,1,0,12,10,2,1,11,0,5,3
5240727922,2,5240727921,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727924,2,5240727921,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727931,2,5240727933,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727932,2,5240727933,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727933,1,,5240727931;5240727932,28,16,12,3,2,1,33,18,15,15,9,6,33,18,15,32,17,15,18,9,9,12,7,5,3,2,1,0,0,0,0,0,0,12,12,6,4,3,2,1,0,0,10,9,1,1,11,0,4,4
5240727934,0,,,22,12,10,2,0,2,20,12,8,10,7,3,20,12,8,20,12,8,10,5,5,4,2,2,2,2,0,0,0,0,0,0,0,10,10,1,7,1,1,0,0,0,9,9,0,0,7,0,0,2
5240727941,2,5240727942,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727942,1,,5240727941,31,17,14,0,0,0,37,21,16,25,15,10,37,21,16,36,20,16,12,6,6,5,2,3,3,1,2,0,0,0,0,0,0,12,12,4,5,3,2,0,1,0,11,8,3,0,8,0,2,2
5240727943,2,5240727944,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240727944,1,,5240727943,82,42,40,12,6,6,78,39,39,41,21,20,77,39,38,77,39,38,37,18,19,17,9,8,5,2,3,0,0,0,0,0,0,33,33,10,12,7,6,1,1,0,27,22,5,7,23,0,6,6
5240728023,2,5240728134,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728134,1,,5240728023,4,2,2,0,0,0,14,8,6,7,4,3,14,8,6,14,8,6,7,4,3,4,2,2,2,1,1,0,0,0,0,0,0,2,2,0,3,1,0,1,0,0,5,3,2,0,3,0,0,1
5240728312,1,,5240728314;5240728331;5240728332;5240728342,2,2,0,1,0,1,20,10,10,14,8,6,19,9,10,19,9,10,6,2,4,5,2,3,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,2,0,0,6,3,3,0,4,0,0,0
5240728314,2,5240728312,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728331,2,5240728312,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728332,2,5240728312,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728342,2,5240728312,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728421,2,5240728422,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728422,1,,5240728421;5240728424,22,12,10,0,0,0,34,18,16,18,10,8,33,17,16,32,16,16,16,8,8,10,6,4,1,1,0,1,1,0,0,0,0,9,9,5,5,2,2,1,0,0,10,8,2,0,11,0,2,3
5240728424,2,5240728422,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728431,2,5240728433,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728433,1,,5240728431,20,12,8,3,2,1,25,14,11,13,8,5,25,14,11,25,14,11,12,6,6,11,6,5,1,1,0,0,0,0,0,0,0,5,5,0,3,2,1,1,0,1,8,5,3,0,7,0,0,1
5240728434,0,,,18,9,9,4,3,1,14,6,8,9,4,5,12,5,7,12,5,7,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,1,0,1,0,5,4,1,0,3,0,0,1
5240728443,2,5240728444,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728444,1,,5240728443,14,8,6,4,1,3,17,9,8,10,6,4,17,9,8,17,9,8,7,3,4,4,1,3,3,0,3,1,0,1,0,0,0,4,4,1,0,1,1,0,1,1,4,1,3,0,4,0,0,0
5240728511,0,,,26,11,15,2,0,2,24,11,13,17,8,9,22,10,12,21,10,11,7,3,4,5,3,2,2,1,1,0,0,0,0,0,0,6,6,0,0,2,2,0,2,0,6,2,4,0,5,0,0,0
5240728521,1,,5240728522;5240728523,18,7,11,2,1,1,24,10,14,16,7,9,23,9,14,22,8,14,8,3,5,3,2,1,0,0,0,0,0,0,1,0,1,9,9,2,7,2,1,0,0,0,10,9,1,0,5,0,1,3
5240728522,2,5240728521,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728523,2,5240728521,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728524,0,,,18,8,10,1,1,0,17,7,10,12,4,8,15,6,9,14,6,8,5,3,2,3,2,1,3,2,1,0,0,0,1,0,1,7,7,1,1,5,0,0,0,0,6,5,1,0,3,0,0,1
5240728531,0,,,22,9,13,10,5,5,12,4,8,6,2,4,12,4,8,12,4,8,6,2,4,1,0,1,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,1,2,3,0,3,3,5,0,2,0
5240728532,0,,,23,11,12,0,0,0,23,11,12,11,5,6,21,10,11,20,9,11,12,6,6,9,4,5,3,1,2,0,0,0,0,0,0,9,9,2,4,1,1,0,1,0,7,6,1,0,7,0,2,3
5240728533,0,,,12,7,5,0,0,0,12,7,5,3,2,1,12,7,5,12,7,5,9,5,4,4,2,2,1,0,1,0,0,0,0,0,0,7,7,5,1,0,0,1,0,0,2,1,1,0,7,0,5,1
5240728534,0,,,11,7,4,0,0,0,11,7,4,4,3,1,11,7,4,11,7,4,7,4,3,3,3,0,0,0,0,0,0,0,0,0,0,5,5,2,1,1,1,0,0,0,3,2,1,0,4,0,1,1
5240728541,1,,5240728542,13,7,6,0,0,0,17,9,8,6,3,3,17,9,8,17,9,8,11,6,5,4,1,3,2,0,2,0,0,0,0,0,0,6,6,2,3,3,0,0,0,0,6,4,2,0,8,0,2,2
5240728542,2,5240728541,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728543,0,,,10,5,5,0,0,0,10,5,5,6,3,3,10,5,5,10,5,5,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,5,5,2,2,0,1,0,0,0,3,1,2,0,4,0,2,0
5240728544,0,,,22,11,11,1,0,1,21,11,10,5,2,3,20,11,9,20,11,9,16,9,7,4,3,1,3,2,1,0,0,0,0,0,0,9,9,1,5,1,2,0,0,0,8,7,1,0,8,0,1,5
5240728611,2,5240728612,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728612,1,,5240728611;5240728613;5240728614,23,11,12,3,3,0,33,15,18,13,7,6,33,15,18,32,14,18,20,8,12,9,2,7,1,0,1,0,0,0,0,0,0,12,12,3,13,1,1,0,0,0,15,14,1,0,12,0,3,6
5240728613,2,5240728612,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728614,2,5240728612,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728623,2,5240728642,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728624,2,5240728642,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728632,1,,5240728633;5240728634,8,7,1,2,1,1,18,14,4,9,8,1,18,14,4,18,14,4,9,6,3,3,2,1,0,0,0,0,0,0,0,0,0,6,6,4,4,0,2,0,0,0,5,5,0,0,8,0,3,0
5240728633,2,5240728632,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728634,2,5240728632,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728642,1,,5240728623;5240728624,28,16,12,2,1,1,36,20,16,21,12,9,34,18,16,32,17,15,15,8,7,9,4,5,4,2,2,0,0,0,0,0,0,9,9,0,5,3,1,3,0,0,12,9,3,1,11,0,0,1
5240728644,0,,,19,10,9,1,0,1,18,10,8,10,6,4,17,10,7,17,10,7,8,4,4,4,2,2,1,0,1,0,0,0,0,0,0,6,6,0,1,3,2,0,0,0,6,4,2,0,5,0,0,0
5240728711,1,,5240728713,12,6,6,2,2,0,19,10,9,13,7,6,19,10,9,18,9,9,6,3,3,0,0,0,0,0,0,0,0,0,1,0,1,5,5,1,2,2,1,0,1,0,6,5,1,0,4,0,1,1
5240728713,2,5240728711,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728714,0,,,12,5,7,0,0,0,12,5,7,4,2,2,12,5,7,11,5,6,8,3,5,6,3,3,5,2,3,1,0,1,0,0,0,5,5,1,2,1,1,0,0,0,4,3,1,0,4,0,1,2
5240728721,2,5240728723,,44,28,16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728723,1,,5240728721,25,11,14,2,1,1,67,38,29,51,33,18,67,38,29,67,38,29,16,5,11,8,2,6,4,1,3,0,0,0,0,0,0,11,11,2,6,3,1,0,0,0,10,8,2,0,10,0,2,3
5240728732,0,,,14,5,9,0,0,0,14,5,9,9,4,5,14,5,9,14,5,9,5,1,4,3,0,3,2,0,2,1,0,1,1,0,1,6,6,2,1,2,1,0,0,0,4,2,2,0,5,0,2,1
5240728733,2,5240728734,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728734,1,,5240728733,8,4,4,0,0,0,11,6,5,5,4,1,11,6,5,11,6,5,6,2,4,4,1,3,0,0,0,0,0,0,0,0,0,4,4,0,4,1,0,0,0,0,5,5,0,0,5,0,0,1
5240728814,2,5240728832,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728822,0,,,17,8,9,4,1,3,13,7,6,6,4,2,13,7,6,13,7,6,7,3,4,7,3,4,1,0,1,0,0,0,0,0,0,6,6,0,3,2,0,1,0,0,6,6,0,1,4,0,0,2
5240728823,0,,,10,6,4,0,0,0,10,6,4,4,3,1,10,6,4,10,6,4,6,3,3,1,0,1,1,0,1,0,0,0,0,0,0,4,4,1,2,0,0,1,0,0,3,2,1,0,4,0,1,2
5240728824,0,,,22,14,8,1,1,0,21,13,8,13,10,3,20,12,8,18,11,7,8,3,5,5,2,3,0,0,0,0,0,0,0,0,0,9,9,4,2,1,0,1,1,0,5,3,2,0,5,0,1,1
5240728831,2,5240728832,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728832,1,,5240728814;5240728831;5240728833;5240728834,13,6,7,0,0,0,28,13,15,16,8,8,28,13,15,28,13,15,12,5,7,7,1,6,2,0,2,0,0,0,0,0,0,4,4,3,6,0,2,1,0,0,8,7,1,0,8,0,3,1
5240728833,2,5240728832,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728834,2,5240728832,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240728841,0,,,15,8,7,2,2,0,13,6,7,6,3,3,13,6,7,13,6,7,7,3,4,2,0,2,2,0,2,0,0,0,0,0,0,4,4,0,2,0,1,0,0,1,4,2,2,1,4,0,0,2
5240728911,0,,,22,10,12,1,0,1,21,10,11,17,8,9,19,9,10,16,7,9,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,8,8,0,5,0,3,0,0,0,8,8,0,0,2,0,0,2
5240728912,0,,,44,24,20,6,4,2,38,20,18,18,9,9,36,19,17,36,19,17,20,11,9,12,8,4,1,1,0,0,0,0,0,0,0,20,20,4,11,3,1,1,0,0,16,16,0,2,12,0,4,8
5240728913,0,,,27,14,13,3,1,2,24,13,11,12,7,5,24,13,11,23,12,11,12,6,6,6,3,3,1,0,1,0,0,0,0,0,0,9,9,2,3,1,1,1,0,1,7,5,2,0,8,0,2,2
5240728914,0,,,22,14,8,1,1,0,21,13,8,11,7,4,21,13,8,20,12,8,10,6,4,9,6,3,1,1,0,0,0,0,0,0,0,8,8,2,2,2,1,0,1,0,6,5,1,1,6,0,2,2
5240728921,0,,,51,25,26,8,4,4,43,21,22,30,16,14,40,19,21,40,19,21,13,5,8,10,5,5,2,1,1,1,1,0,0,0,0,17,17,2,6,4,2,2,0,1,15,12,3,2,9,0,1,2
5240728922,0,,,74,37,37,6,3,3,68,34,34,30,15,15,68,34,34,68,34,34,38,19,19,22,9,13,8,3,5,0,0,0,0,0,0,33,33,8,13,9,2,1,0,0,24,22,2,2,24,0,6,10
5240728923,0,,,96,50,46,9,4,5,87,46,41,39,20,19,85,45,40,85,45,40,48,26,22,27,14,13,4,2,2,1,1,0,0,0,0,43,43,9,20,11,1,2,0,0,34,33,1,3,29,0,5,11
5240728924,0,,,86,47,39,5,3,2,81,44,37,45,24,21,81,44,37,78,44,34,36,20,16,22,13,9,1,1,0,0,0,0,0,0,0,34,34,4,16,10,1,2,1,0,30,27,3,2,22,0,4,9
